billing_id,subscription_id,billing_amount,payment_status,billing_date
d5b75db7,cfe84586,63.47,Pending,2018-12-14
de3aef7b,6c796a89,162.17,Pending,2019-11-06
29b4d44b,e812bf1c,126.29,Paid,2024-06-08
c32e1cda,c24f0600,134.4,Overdue,2015-03-15
8815f79f,a9c66213,46.06,Pending,2021-06-12
003a6017,8178494d,89.41,Paid,2023-08-12
305ce49e,73943c5b,114.21,Pending,2022-09-06
4519f7da,03f83454,43.39,Overdue,2019-04-12
b2ba2794,0d021b07,42.34,Pending,2018-09-06
2095ed6d,842bff0a,72.99,Pending,2022-08-21
d11d5489,6c33640e,125.83,Overdue,2018-02-28
eca4a2c6,d59a0dd9,55.87,Pending,2020-07-29
b95e52bb,9d3f609f,157.95,Pending,2022-08-26
01da82b8,0c4fb0cd,22.14,Pending,2022-03-24
9295f1b6,7822e935,120.0,Overdue,2022-09-10
eacbd63c,1e795da6,108.73,Overdue,2020-03-25
cf27de7e,90ad3148,139.29,Paid,2023-12-06
c09518df,e3fe09dc,108.28,Pending,2016-03-07
c1e418ab,34558a11,187.5,Overdue,2023-06-14
0a04a422,e03bed71,178.17,Paid,2018-08-18
41cd638b,48bc242f,38.12,Paid,2017-08-11
b9ea40f5,39bb65e2,141.92,Overdue,2019-09-19
7a3ed714,11bce6c4,111.52,Pending,2024-06-22
a1868e9e,f1ff3229,34.15,Pending,2018-03-09
f3b1a136,70b313e1,154.23,Pending,2016-08-02
07a3c071,a39e2bbc,173.76,Pending,2019-09-25
20bf81e0,0de19cf7,167.46,Paid,2017-08-12
bd31b87f,52f0a696,71.97,Overdue,2016-04-16
e72f2b87,2c45ca4a,173.65,Paid,2022-01-20
729522eb,ca5df975,116.17,Pending,2022-03-18
a75aaf88,113f28b7,171.32,Pending,2019-07-15
2a798ffd,1d015cc4,92.25,Pending,2020-07-22
acbc06fd,e356f05e,112.67,Overdue,2022-10-20
62184d34,4ce1175f,80.65,Pending,2022-05-17
bc4b5a76,be914207,17.96,Paid,2022-10-16
81aa49e9,87d20842,147.99,Overdue,2016-08-11
f8077f5c,d8d19fbd,67.43,Paid,2020-12-18
7556dfc1,aeca92df,97.17,Pending,2024-05-22
cd7fa1e2,060c0a86,41.34,Paid,2023-10-27
23013de4,f9c4e02f,68.81,Paid,2023-08-24
69db9007,1446dd79,79.61,Pending,2022-08-13
0c3301aa,027f1c6b,174.11,Paid,2016-09-30
b12cadad,c80f5d4b,58.83,Pending,2018-01-23
b9992358,cd4aa36b,84.43,Paid,2018-02-07
481ed9de,815cb7e2,189.63,Pending,2016-06-23
39924069,5d7706e8,96.27,Overdue,2015-06-18
9bc61b91,f5b18fb0,82.88,Overdue,2020-10-12
6b49aa4e,7422d04e,118.37,Overdue,2016-05-17
ecf0874f,f8fc312c,28.87,Overdue,2020-01-13
054c2970,c2dc4f0d,130.43,Overdue,2021-03-24
81d0de8c,f15ef8c5,101.51,Overdue,2022-12-06
967a9807,12161531,35.23,Paid,2023-05-10
581634a2,2687a3f2,73.29,Overdue,2020-04-19
80a5e457,7f11a4ac,113.33,Paid,2023-10-15
dd29441f,07b73ff1,30.23,Pending,2017-12-03
a4c41b7e,d8bb8114,42.23,Paid,2022-05-26
e3441e4f,196eaa7a,146.02,Overdue,2016-12-12
129c2286,ea68b3c7,10.88,Pending,2017-07-12
e8744de3,30d22c81,63.71,Paid,2015-03-25
a1919adb,1afad70c,107.32,Pending,2024-01-06
43729352,a7b203e7,146.2,Overdue,2020-01-06
47e5619e,6727ba66,155.31,Paid,2018-05-19
80e6c506,c4bdc0af,52.42,Pending,2017-02-28
7ae90127,fc3ec8dd,70.44,Pending,2020-06-19
3d0c7d9a,4d48bc2c,60.45,Paid,2015-04-05
c9c9318d,b8b0291b,135.97,Pending,2016-01-26
c07fa095,d213d851,140.22,Paid,2019-06-17
cd4a5312,8bb09586,124.98,Paid,2020-04-16
92a9979e,ce5ed32c,136.75,Paid,2019-07-09
6cc8f1f4,18e50b11,92.31,Paid,2024-09-13
6b0f9b27,7a045289,149.37,Overdue,2024-05-01
8cbeed4c,d995ef04,16.54,Overdue,2021-01-16
b6772b3f,eee5e0c2,28.51,Overdue,2024-03-22
9763ae40,a1720080,37.71,Paid,2015-08-11
a1afdbc0,e443f052,32.29,Overdue,2019-07-03
a096562c,0ad51bb4,85.18,Paid,2018-09-17
a3f7880a,ac3cf2c0,109.73,Paid,2022-05-25
29d028ca,9a0f0f25,184.71,Paid,2021-01-23
72d6f963,1febab1a,79.84,Pending,2016-05-26
f20bd7da,a9239c41,23.29,Overdue,2021-10-19
d4435418,2141ac49,190.23,Overdue,2025-02-07
df5c1aca,62a73024,189.95,Paid,2018-05-24
9e4447e7,810e9c38,193.48,Overdue,2020-06-05
51fcc482,2fbea7f0,133.67,Paid,2020-06-30
fd0dec19,e27f0fc6,89.68,Overdue,2023-03-06
05d39f5e,01f37ccd,192.94,Overdue,2021-05-18
2d12b369,ef20d8c9,11.28,Paid,2017-10-16
9abb9d21,86de3cc8,27.9,Paid,2021-05-07
39558db2,fb5f0af1,48.24,Overdue,2021-02-24
9093badd,04726b76,178.23,Paid,2017-10-22
f7bc4d2a,bd8c68ab,158.14,Pending,2015-07-26
598e4cce,198ce1ea,23.18,Overdue,2017-05-17
1755617c,24814994,191.67,Pending,2021-07-20
7d6e992f,3e39e010,65.58,Overdue,2019-04-06
336b47b4,e7e134ad,29.35,Pending,2023-10-19
19c112bf,85cf1990,22.37,Overdue,2015-11-01
fa99c640,79018aa7,127.51,Overdue,2017-04-05
ac39d089,d2375e26,84.39,Overdue,2018-09-03
a5251845,465145c3,56.47,Overdue,2020-09-28
8ee50648,c8812c40,166.65,Pending,2021-06-16
bb0d40d2,45b554e9,86.12,Paid,2021-04-15
4d9662ca,76a64e87,30.18,Pending,2018-07-15
3c52d77d,6bece294,125.92,Overdue,2020-09-13
70ed4abd,c3331fa5,81.73,Overdue,2023-03-05
4ea732f0,bebc7918,120.58,Paid,2021-11-17
0ad1f19f,4edb979c,10.36,Paid,2021-03-04
8d31b067,f9f12a98,60.23,Paid,2022-05-02
75cdce30,389c2a3f,53.1,Pending,2018-05-05
51c784aa,6205b5c0,154.76,Overdue,2022-12-07
69e5a5f2,ef78aa60,157.83,Pending,2024-03-10
3605ce6c,acee7ef9,154.53,Overdue,2023-08-30
2edb4b9b,a26e194e,176.49,Paid,2025-01-27
18ae5eb8,41544fb3,163.58,Overdue,2017-04-19
52afc5ea,4e04cde4,79.14,Pending,2024-12-20
418b04c9,c897eb7d,183.35,Pending,2024-04-17
f421410a,fbee1df4,14.48,Pending,2022-01-19
4c9b5ead,ab39c1e9,124.42,Pending,2023-01-29
8cadb9ac,ed475095,186.99,Pending,2018-08-20
a1c93393,b935905d,143.04,Overdue,2015-07-25
bfd4a49d,196b37f5,94.84,Overdue,2025-01-10
f34056a5,58810333,60.57,Pending,2019-10-22
f1d97080,b30ca488,137.58,Paid,2024-08-22
2f985cf6,8dc72029,26.16,Overdue,2024-06-26
c42ccd33,26f8611a,16.68,Overdue,2023-09-09
0ba11db4,01c5b6d8,174.18,Pending,2020-08-19
eb659526,211e60cd,28.15,Overdue,2016-07-23
74392375,bc764d1e,177.6,Overdue,2017-01-06
97d44405,a800006a,188.18,Paid,2022-09-12
87bdb764,39137a43,108.1,Overdue,2016-01-22
4c8c2704,4e552941,41.08,Paid,2023-12-07
9777b22b,287fc28f,106.26,Overdue,2017-11-19
73ce8172,042e647c,87.0,Pending,2020-02-03
ce1132fa,ad10f45d,41.01,Paid,2023-07-16
af29594f,a13ab25f,113.75,Paid,2018-06-27
91c6d988,8d44d614,86.16,Paid,2016-06-18
624547bb,9a0775d8,121.14,Overdue,2017-11-30
e47ec071,4a36303f,38.85,Pending,2022-06-08
24869933,d25b8498,69.43,Overdue,2020-07-06
f309a22d,25dcb1cd,161.32,Pending,2018-11-17
f9b9a49c,e9799446,149.02,Overdue,2021-05-30
5fb2d2c0,2f22e161,164.76,Paid,2017-07-03
f6da8536,b76c5f7e,78.35,Pending,2015-11-28
e5db0eea,b32c847e,153.93,Overdue,2022-04-17
6813f2ce,e3c60402,65.93,Paid,2016-09-03
659c7738,870a0731,91.74,Pending,2023-07-08
83d040bc,99faa033,43.49,Pending,2016-05-28
a00d33fb,3c70e740,143.78,Paid,2017-02-09
004599e3,0bd4188c,154.19,Paid,2019-06-03
4fed50df,6d0a307f,113.73,Paid,2016-10-23
d67b1923,0bf818f2,180.9,Overdue,2016-08-03
f7dfb4b5,facaf141,122.68,Paid,2020-10-19
b53d7862,87499175,73.25,Overdue,2023-05-23
76d1c01c,922987f9,28.62,Overdue,2016-07-03
9dc40576,b2c5e311,76.21,Paid,2022-02-09
8c861f7e,d23bcf0a,119.4,Paid,2021-01-13
99fe5811,b85bf022,73.64,Overdue,2016-12-15
7e2efe56,1e11e3e2,57.87,Overdue,2018-02-28
82a75b19,05e1768a,102.16,Pending,2018-08-14
ba7537b4,c4e9e78c,172.57,Paid,2019-11-17
321d981f,8e5289bc,17.49,Overdue,2019-08-10
51e9e963,7f2f9add,183.37,Overdue,2016-11-20
706b88cf,80c720c0,129.15,Paid,2018-04-19
491f9bae,4d4a068b,24.62,Overdue,2016-06-30
c03c800e,6cd65a58,188.07,Overdue,2016-03-31
a618bf5f,1a7b96f6,162.94,Paid,2023-12-15
9ab4ebe0,96ab9eec,101.45,Paid,2015-07-23
f340f059,9203638b,23.07,Pending,2016-02-23
1b7d7822,8a0e273f,47.19,Paid,2017-09-23
001d712e,307340ed,111.21,Paid,2024-10-04
8d630c3f,53aa2f89,131.16,Pending,2016-11-18
2a8be645,c99f5793,58.6,Pending,2017-01-11
a16a9891,1dc43c29,11.39,Overdue,2019-10-09
76efe627,6f4cc6b1,143.75,Paid,2016-11-21
2cf130b2,b2619cb3,121.5,Paid,2022-02-02
543f0167,77cdf481,68.63,Overdue,2022-05-11
5aa2d2d6,36e590b1,23.65,Paid,2021-10-10
bd2fb509,721d7951,165.1,Overdue,2022-08-10
a36503ca,e2cc3044,198.38,Pending,2017-08-15
2723780c,934f699b,46.23,Overdue,2020-10-15
edb2db69,1ac069a8,132.65,Pending,2015-03-04
c227f871,1f694cc9,39.82,Paid,2024-06-08
a4e98354,c67b7f27,54.67,Paid,2016-08-28
ed1dd607,24b6edbd,94.39,Overdue,2020-11-01
c81d04d8,f74f6a1c,128.42,Overdue,2019-11-08
0e1e9a62,370adfe2,47.89,Overdue,2020-08-03
60508882,ff915a22,182.72,Overdue,2016-05-10
a9b28ee5,ddbf6120,123.44,Pending,2017-09-16
dd84a1b7,e777da5e,117.23,Pending,2022-05-29
d720a3ff,00eafd7b,49.7,Paid,2021-12-20
4b98b579,2d630fc4,154.24,Pending,2024-07-01
38a1b751,bfa70c6c,128.83,Overdue,2016-08-25
e6a97d26,98771828,153.92,Overdue,2024-03-08
9aec74ec,51378b2c,136.51,Paid,2021-04-15
165e13d9,ad14dee2,198.32,Overdue,2021-06-04
50b5d89c,4a0bcf24,75.34,Paid,2024-04-26
10dcce3c,2fabc948,158.0,Overdue,2016-08-27
9fc0a847,de70c9ee,119.26,Pending,2024-06-08
081b1062,e3a8567b,104.05,Overdue,2016-07-15
56ce77a2,0e1fca94,155.2,Pending,2015-10-08
d47315d3,be317698,43.69,Overdue,2019-03-03
e2303ac2,c3396545,50.71,Overdue,2016-11-28
aa4b3bc5,87760520,160.7,Paid,2024-02-01
4595f79b,2ab2fb45,110.39,Overdue,2020-04-03
39b69092,209fa380,176.88,Pending,2021-02-28
b5a54177,a151e89b,187.51,Paid,2020-05-27
7b132b9c,ff1c6fc8,101.07,Pending,2022-10-30
5cf4eb21,f01ca930,99.45,Overdue,2017-10-30
69ff7175,864cf28b,24.69,Paid,2022-03-10
b201259a,adb820eb,18.15,Pending,2023-02-21
3715f28e,571cac18,51.65,Pending,2024-07-29
b3c1b76d,47150932,99.99,Pending,2024-09-15
e3ced9c9,fbb5e990,103.42,Pending,2016-05-21
c6e4b988,a79aa5e5,158.14,Overdue,2016-07-20
7df216ae,48e7b4e7,10.7,Pending,2020-06-12
e9d57b78,527d6f77,133.42,Overdue,2024-01-20
82361791,11a29d8f,166.93,Pending,2018-02-17
4bfcc73e,8ea570f1,135.27,Paid,2019-05-03
c0cf6c86,82969261,133.92,Paid,2015-05-28
6970ec3b,e081084b,114.0,Paid,2019-05-21
0764b7bc,381c9b48,88.45,Paid,2017-02-02
f74ae80f,6015c614,85.44,Paid,2017-09-21
85cf82ae,3c5dcb18,50.18,Overdue,2020-01-04
002f1969,9fffb78f,19.47,Overdue,2016-11-01
05ef80de,436ef885,174.47,Overdue,2023-06-18
ab6c1713,b90dcec2,92.29,Pending,2020-06-14
c7da25dd,d634b705,187.16,Overdue,2024-05-17
2e06d486,741b55ab,170.88,Overdue,2016-10-18
30dae90a,8eff217c,159.52,Paid,2021-06-26
6c543616,9bfc1cdb,173.37,Paid,2019-04-15
dc6da593,ff563b5f,48.33,Paid,2019-07-09
96c6cd09,c93e0fca,157.14,Paid,2018-07-03
07879b20,47854766,187.35,Paid,2023-01-04
4373ba1a,29929612,172.26,Pending,2023-03-30
0f5b055a,f972c32b,191.36,Pending,2024-04-11
e8ae7677,90608892,177.2,Pending,2017-07-12
09908110,358e9388,117.77,Pending,2024-09-22
343eb9f4,40c76abd,52.53,Pending,2018-08-26
893e886c,864cf28b,189.17,Pending,2016-04-26
a74472bb,fb3ec1d9,154.79,Pending,2021-04-09
9f646693,1b818e2d,148.58,Pending,2024-01-14
6105d501,05941227,199.32,Pending,2022-06-01
d60823eb,99d5923f,24.33,Pending,2020-08-18
64c734e0,365ac8d8,107.9,Pending,2016-10-31
23bf823d,11ecff30,86.47,Overdue,2020-06-05
6bfc54ab,3f040546,91.18,Pending,2015-07-31
c6415e15,d889dc6e,157.21,Paid,2019-04-06
b900d7f3,74c28fcd,90.32,Paid,2015-04-11
48a884f1,49cc301b,93.24,Pending,2025-01-17
198b1acd,1bee6e3c,66.73,Overdue,2019-12-07
b1b480c8,39232a3f,68.66,Paid,2022-12-12
4989d216,2b29fa8a,91.32,Paid,2016-08-17
a4a4519a,6969aca9,135.89,Pending,2021-10-19
b85d991e,a2dcad63,165.35,Overdue,2018-12-22
04582be9,c4e05ab6,80.03,Overdue,2018-05-24
3b501eaf,13f95c5c,128.64,Pending,2016-08-30
f6338838,2f47af0b,138.72,Pending,2023-01-09
7f39876c,2b4ee47a,31.03,Paid,2016-08-01
087e5038,312fad98,71.02,Pending,2016-01-25
e17abbcd,b0eb9f78,34.36,Overdue,2019-03-07
e0123af5,ea018d30,172.8,Overdue,2024-04-18
dbb3530f,f35a3a72,130.77,Overdue,2016-06-21
d46f4800,c42e8de0,139.04,Paid,2020-07-16
796d9a9d,c781fa33,95.91,Overdue,2018-03-06
e37491af,06bb87c7,16.5,Paid,2022-11-14
97d0499d,15c4aa59,66.78,Paid,2020-05-13
eb9c9b03,03f94f17,88.33,Pending,2015-07-18
5139b62e,cbe3ee4f,103.32,Overdue,2021-04-19
ce98a60f,29702762,135.44,Pending,2019-12-28
520afd61,f6083623,76.15,Pending,2024-11-15
365df1c0,b6db4c52,44.13,Overdue,2021-07-04
1509ce7e,f9396d33,170.81,Paid,2021-01-17
17554e78,329a4157,99.14,Paid,2022-06-03
e21d831f,8019f35d,133.35,Overdue,2023-07-11
5adc6973,b5c0aff9,89.33,Overdue,2016-05-22
321427fe,2c3b39d5,187.85,Paid,2019-04-07
45dbba37,f0b1f8d5,157.95,Overdue,2018-08-24
4028b147,c71f74fa,181.03,Overdue,2021-05-24
e0c1c132,e35cc941,129.73,Pending,2016-11-29
c1b220dc,5f8f125e,196.26,Overdue,2018-09-08
0d192aea,4d3b8de7,121.2,Paid,2024-09-25
4cf8a907,6b52b56a,37.09,Pending,2016-07-15
32a72bc0,b65c3e6e,157.68,Pending,2018-03-03
5876b8a4,4d0e6147,67.51,Overdue,2015-05-26
6bba7fdf,c965003a,134.95,Paid,2016-06-17
12a3ff3d,2409a981,111.51,Overdue,2019-10-19
9a8fff25,92d036e4,11.74,Pending,2020-11-16
9b611baf,dac2aef9,115.56,Paid,2022-03-29
8ff8fd9a,adc0a85e,114.27,Overdue,2017-11-15
d5babd9c,07f02734,71.71,Overdue,2016-01-22
1d538b6b,0abbac08,103.86,Paid,2022-03-27
1fb38d37,babf13cc,155.07,Pending,2023-07-06
20e3d7c3,a2bb797f,90.76,Pending,2015-10-18
da22d3b8,a124e257,145.99,Paid,2022-10-10
261b7180,4b864b27,137.45,Overdue,2020-12-29
744ca2bf,65aff6ea,130.03,Paid,2024-08-24
97ddc36b,03d4a9c4,47.51,Pending,2019-11-08
44dd25b7,22b84c34,11.58,Paid,2024-11-06
c02b74c7,f43eef70,72.99,Overdue,2015-06-09
1dc25ec8,eac0395f,169.4,Overdue,2019-08-15
9a27c572,213fa96b,114.11,Paid,2019-11-12
af96c78c,29730f01,135.05,Overdue,2015-09-29
12f0f1d2,8068f843,92.91,Paid,2023-04-16
11529a60,3c9a0b73,196.65,Overdue,2015-09-11
269ee440,2e5058cb,86.3,Paid,2017-05-30
656861ab,9b3e888b,83.25,Overdue,2017-01-02
834310cb,9f50287f,88.37,Overdue,2017-01-29
8ac2c2a4,5b54712f,83.35,Overdue,2024-03-04
6d3132b3,1c03006e,67.76,Pending,2016-12-23
05ca8a49,dd4467a4,14.11,Pending,2017-02-16
0a97d7b2,8c6e7cde,199.46,Pending,2023-08-14
0821c20f,362314ab,188.58,Pending,2017-01-06
92833777,c171c55b,31.5,Pending,2024-11-29
16265ffa,badc9944,143.75,Paid,2020-09-21
bb41cba7,d189c8e3,69.55,Pending,2015-03-30
2355ffed,9ba572e7,22.58,Overdue,2020-04-04
8365a1f4,96e47aeb,108.89,Pending,2017-06-02
8422dad2,9f7977ec,110.7,Paid,2016-02-22
a3a6e697,46262760,58.71,Paid,2016-12-20
26db0515,32ce8a86,28.49,Paid,2021-09-10
5a425927,736079be,175.3,Pending,2018-11-07
49ea23b7,f5e90ef4,137.14,Pending,2016-09-18
fa20116c,924516a6,79.08,Pending,2024-11-30
86e5ef57,df46f652,130.8,Overdue,2020-02-08
d546a75f,4577a4d7,110.45,Pending,2023-01-11
acfb96fd,33a7ed01,175.45,Overdue,2019-11-09
0ebd1beb,9a2aa902,18.89,Paid,2018-08-12
5fddd64a,dc47b58d,124.03,Paid,2018-08-13
01687721,1430ad68,21.05,Pending,2017-01-18
93c91ff6,af70aeae,68.07,Paid,2016-12-23
c26b1ade,4eb2fe66,197.04,Paid,2024-12-25
46cff214,33052087,152.25,Pending,2019-08-21
fa99c238,1f3450d1,59.08,Pending,2020-04-16
18e9719b,154b0ae7,103.59,Paid,2018-06-29
3352f311,78b5bfd9,117.55,Overdue,2022-02-09
aa6782f7,dd7184b2,193.7,Paid,2022-06-04
d1260554,a26ea7b2,90.68,Paid,2018-01-05
d00ee082,1aac9d2c,77.74,Paid,2019-08-15
981d79dc,810f0396,197.27,Paid,2024-02-02
a23c961a,5649bd93,10.33,Paid,2018-07-18
8ffd82ab,1dca9716,22.99,Pending,2019-02-11
0222d93e,d5198651,50.04,Overdue,2019-06-28
a2e67c47,c9c4644a,147.53,Pending,2022-09-09
4d0fac51,184d09b4,48.19,Pending,2021-08-05
ac4662a2,6593e93f,79.44,Overdue,2022-03-01
0fc36f97,0a136d92,83.63,Overdue,2018-12-25
4d66c5c5,b5ae92d3,162.99,Paid,2016-08-11
0396f9b7,5869e8eb,122.8,Pending,2020-09-18
7e38c25f,8209fe31,88.59,Pending,2015-04-29
1ee36c74,49f27326,136.48,Paid,2017-08-23
835bc02c,bdda1a4d,137.25,Pending,2023-10-04
bf8ac904,80764683,171.41,Overdue,2018-03-08
a255d9da,04986f69,110.44,Pending,2020-12-28
b637bf5e,59f45f6a,21.93,Pending,2016-03-09
fca67a48,2f22e161,100.58,Pending,2021-02-03
12df8630,9614a305,175.98,Paid,2020-09-06
08e1b49c,b97cdae9,102.25,Paid,2021-01-06
4914e11f,3f825148,186.21,Overdue,2017-03-26
987218b1,9583e428,101.57,Overdue,2022-10-31
3ea4d6e4,823de997,88.34,Paid,2018-04-27
851ece6d,46fb6c4e,143.83,Pending,2018-11-05
ed854df8,41bcb3c1,106.71,Paid,2020-01-14
534343de,d8778f08,58.41,Overdue,2019-01-31
3a978f63,162fe219,197.75,Paid,2023-10-27
0e4d435d,1b656f13,140.01,Pending,2017-07-29
b1cd8f7e,820d7761,124.58,Paid,2016-02-10
d23e9d73,5e42f1ae,11.39,Paid,2015-07-25
ce991470,175249b9,67.87,Overdue,2016-01-10
b7968cf9,ee620b32,11.28,Overdue,2021-06-23
96d90778,e5d5f404,172.16,Overdue,2018-05-19
bb8dffd0,e97678d0,12.75,Paid,2025-01-10
1ee2393e,669561d4,44.08,Paid,2015-09-17
30249892,9d931ff7,186.38,Overdue,2019-03-25
ce989f8b,6e964062,161.75,Paid,2019-03-27
e1abbba5,601c6db3,32.1,Overdue,2016-10-28
7f0ec5d8,d94d8a93,112.03,Overdue,2018-02-16
992857e4,0758c687,47.99,Pending,2018-09-08
0701000e,2042034f,148.1,Paid,2024-08-04
bef48dcd,ed824128,152.52,Overdue,2020-06-18
d23fa0e4,00c2aa32,69.1,Pending,2017-08-28
7c282355,aa260ce8,146.86,Pending,2024-04-28
1d17225f,95e118e1,90.36,Overdue,2025-01-23
953f870e,0be792ac,193.13,Pending,2023-02-07
688e2f82,15a8c8b1,46.87,Overdue,2019-07-21
878dfc27,11266619,77.18,Paid,2021-05-01
db02d290,c4d33201,24.6,Pending,2021-11-21
138a8e75,88958b42,54.38,Paid,2020-05-21
74d37c30,f5ba2c49,195.03,Paid,2023-06-09
9bc32a38,998bc046,81.41,Overdue,2021-02-01
f01e7e0d,4eed6bae,13.5,Paid,2023-11-21
35e0e8b3,88bcbf72,108.25,Pending,2020-05-05
31fd5182,9d9a1d98,179.74,Pending,2017-06-21
1060bf35,7ac690ff,27.36,Paid,2017-12-13
f3bc765a,2ad2e2ff,145.26,Overdue,2019-12-22
3044693b,e605527b,150.5,Paid,2020-09-16
f5389f28,c43d492e,56.48,Overdue,2015-09-10
61602551,899aed1f,110.8,Overdue,2019-01-01
816f9b31,a772db80,67.82,Pending,2016-06-02
70fa2f52,63fc83b6,70.68,Overdue,2023-03-16
d7fbc989,7f1c53d9,114.05,Overdue,2023-10-01
3ec77fe0,6baf34bc,80.27,Pending,2022-01-04
ee2c4092,f56849ae,160.12,Overdue,2017-03-13
4eb13ee5,433f3cad,34.01,Overdue,2017-02-21
5718e2cc,e52a6ed2,161.98,Overdue,2018-12-28
e7a8d7e7,e2cff947,184.61,Overdue,2022-08-23
fdcef8a9,1a5dfd82,185.27,Pending,2017-08-17
a9b799cc,b206f92e,139.52,Pending,2023-11-21
394cc44e,6b54bea0,65.66,Overdue,2015-09-10
d32cde7f,69ef22db,43.99,Paid,2020-02-07
624f9576,12f8410e,135.88,Paid,2024-11-24
54d00737,a8c570f3,113.33,Overdue,2019-12-22
37ebfecb,9e3b49e7,137.11,Overdue,2023-07-27
e7e702cc,7af41c93,59.23,Pending,2018-08-15
5faed195,adddcda3,82.44,Pending,2024-03-17
02fd0165,59689860,182.87,Paid,2021-05-10
9544ec88,66ffa7a3,62.05,Paid,2021-08-06
3fa6ccf4,b33844ef,122.81,Overdue,2019-05-23
43a4a89f,7671fb3b,52.18,Paid,2020-08-03
0322c69d,9f46ee69,126.31,Paid,2016-05-19
5f8ee4a7,570c0259,60.39,Paid,2019-11-08
5cf6b80b,0b5071b0,32.28,Overdue,2018-05-12
29e80559,b217e9d4,159.27,Paid,2023-02-19
e832e3a3,c4ad6906,11.58,Pending,2023-10-02
b7f298e0,e026bfd9,37.81,Paid,2015-10-28
806076f2,2ff3c80c,103.17,Pending,2023-07-20
cb731efb,956dffdc,53.96,Pending,2020-02-04
583a8c9f,756f01fc,61.4,Paid,2018-03-06
a366f405,677fb284,163.04,Pending,2020-05-10
627732df,00cdf143,154.38,Overdue,2021-10-31
77488409,58b1ab14,98.48,Overdue,2025-01-23
499a7825,31dd1598,74.61,Paid,2018-12-03
d33332fd,1003a247,22.82,Pending,2015-10-18
4f632af7,a7ba18dd,68.29,Pending,2019-04-08
b4ff8de3,e67538e1,186.51,Pending,2015-11-24
a446aea9,6099006d,69.14,Pending,2022-06-28
294a7d5f,f91e7a39,199.2,Paid,2017-04-26
4a895f28,078df621,141.06,Paid,2016-05-21
67919b35,e9f3fbdd,176.03,Paid,2018-10-07
93eebe97,bc878ca0,24.73,Overdue,2016-10-16
f653346b,c0850fae,150.54,Paid,2020-04-06
c7e5fc76,adcd493e,12.2,Pending,2024-01-28
5938213a,9fdfd882,102.02,Overdue,2020-01-10
219f9d6b,791413af,181.99,Overdue,2018-03-22
82e4b716,50e039dc,50.23,Pending,2015-09-29
10580da8,57265d22,59.31,Overdue,2024-04-11
4adf2e91,aeadcd75,21.01,Overdue,2024-10-16
ecefe372,09c30c4a,58.13,Overdue,2021-04-01
07e9b49f,cfc521a7,182.99,Paid,2024-09-29
988f67bc,593d00b8,106.37,Paid,2022-06-07
d2635464,63401131,16.98,Paid,2020-09-07
c802634f,b6c94f1a,152.8,Overdue,2021-08-25
d3065de3,307480b7,53.15,Pending,2023-10-17
7e9cd1ec,8b9816ab,102.6,Pending,2019-07-24
5b567c4c,93fef6c9,148.85,Pending,2018-06-21
2b39c1b1,f91c2d4a,33.29,Overdue,2018-05-25
b4af9f63,2bc5940c,61.39,Overdue,2019-05-16
668ff29d,78a2ead0,165.0,Paid,2024-09-26
eb313557,7a658f46,83.88,Overdue,2019-12-20
6dce6880,bab80118,189.65,Paid,2022-01-23
d0169a88,abd51e0d,181.26,Paid,2021-04-09
b2fe8328,33c8570a,143.26,Paid,2017-02-04
47321b96,5353a912,120.6,Paid,2016-06-20
e175a3db,9fb1c705,110.83,Pending,2024-07-11
2b4ad32b,a11e45d9,122.2,Overdue,2016-04-26
f0ec0140,d0384a8a,195.69,Overdue,2015-05-09
d224db0c,03749ae5,48.5,Overdue,2022-03-31
ad9c9206,a680c827,176.15,Pending,2024-11-19
8f7831a1,ca6a18dc,180.88,Pending,2022-05-08
9ddfd2f0,46e7a1c9,71.1,Paid,2015-05-06
4c3e36f1,9b3688c7,93.19,Paid,2015-09-30
21a8ca87,a3d267e5,59.5,Pending,2023-08-27
a84db572,2d4b8ccc,72.04,Pending,2016-11-24
19fdce6a,32cc0ba6,43.94,Paid,2017-12-18
db99b12b,bc1d251d,133.57,Pending,2020-08-21
53da6bc2,e218aa7a,173.84,Overdue,2015-04-11
67938b91,f253b3cd,65.59,Overdue,2023-11-16
af8bafb8,1b717a51,129.29,Paid,2024-05-28
27e7269e,64d16dec,170.25,Overdue,2023-07-10
ac62b761,9f6f13c1,53.08,Pending,2024-10-16
68b34d0a,c735593e,184.35,Paid,2024-12-16
9451afc6,689a51cd,134.91,Paid,2020-09-21
3b993f88,75665ba2,57.07,Pending,2016-05-06
1a48d10b,1b941e14,156.35,Paid,2015-10-23
0621fc7a,954b4980,76.12,Pending,2017-08-16
4d074a3f,cb44a6f9,111.19,Pending,2022-11-18
5e119450,f4e370b3,39.34,Pending,2024-09-04
cfa1bcd1,4905c354,39.45,Pending,2015-08-10
1f2c488e,6a492c14,153.14,Pending,2021-04-28
faa1191e,ee28be00,127.72,Paid,2015-05-05
d446b7c1,9a448311,159.76,Pending,2021-07-07
0893c769,95914893,130.41,Pending,2018-02-16
257632a1,e6e584c5,68.86,Pending,2015-08-30
e7d73542,87983275,94.7,Pending,2018-03-05
f285dbab,c8a1860b,71.79,Overdue,2024-04-02
ba967675,1a7f5086,138.49,Pending,2018-04-09
d7a9cc45,332abb22,168.6,Overdue,2019-09-11
